candidate_id,cohort,detector_id,energy_loss,event,hit_index,momentum_gev,pdg_id,sbt_qualifying,time_ns,track_id,x_cm,y_cm,z_cm
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,226022,0.001452018739655614,0,65,0.0018953411635977706,11,False,170.77342224121094,-2,-208.6329345703125,41.637359619140625,8267.1982421875
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,226022,0.009119892492890358,0,66,0.009617325636139519,11,False,170.16294860839844,-2,-208.7808837890625,40.68515396118164,8250.3642578125
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,226022,0.001501098508015275,0,67,0.0019461285281543105,11,False,169.58438110351562,-2,-207.75314331054688,41.84071350097656,8231.5234375
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,226022,0.0002298584731761366,0,68,0.0017698410979386703,22,False,169.5830078125,-2,-212.13577270507812,36.35708999633789,8258.3544921875
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,226022,0.0014539506519213319,0,69,0.0018973420458465737,11,False,171.4366912841797,-2,-216.56150817871094,31.064064025878906,8285.38671875
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,226022,8.603196329204366e-05,0,70,0.0003087490475119633,11,False,171.04379272460938,-2,-214.8097381591797,31.751588821411133,8273.5771484375
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,225922,0.001770618138834834,0,71,0.0022236583795749963,11,False,169.2976837158203,-2,-207.44158935546875,41.59030532836914,8223.2099609375
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,225922,0.0016933169681578875,0,72,0.002144268808069347,11,False,168.85836791992188,-2,-206.90452575683594,41.75048828125,8210.0537109375
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,225922,0.0013805950293317437,0,73,0.001821265434522134,11,False,168.48342895507812,-2,-206.7835693359375,41.58717727661133,8198.6728515625
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,225922,0.0018662726506590843,0,74,0.0023217019914113122,11,False,168.27256774902344,-2,-206.57308959960938,41.43928909301758,8192.423828125
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,225822,0.003796421689912677,0,75,0.0042770026864396,11,False,166.45010375976562,-2,-205.01593017578125,41.96275329589844,8138.16650390625
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,225822,0.005413733888417482,0,76,0.0059026550009358865,11,False,166.43499755859375,-2,-205.77561950683594,40.99958419799805,8138.23486328125
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,225822,0.0011219736188650131,0,77,0.0015509608302461933,11,False,166.1858367919922,-2,-204.78973388671875,41.20575714111328,8129.77099609375
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,225822,0.007773430552333593,0,78,0.00826865436398886,11,False,165.86451721191406,-2,-204.9092254638672,42.098854064941406,8121.755859375
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,225822,0.0015623215585947037,0,79,0.0020093625642749638,11,False,165.75282287597656,-2,-204.2887725830078,41.03154754638672,8116.90380859375
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,225822,0.0014743024948984385,0,80,0.0019184112281610776,11,False,165.6422882080078,-2,-204.32923889160156,41.14543533325195,8113.50146484375
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,225822,0.0012115174904465675,0,81,0.0016449750851451215,11,False,165.26280212402344,-2,-203.9692840576172,40.9517822265625,8102.1376953125
